ticker,market,kind,profile,signal_date,price,target,return_pct_needed,predicted_confidence,predicted_days,hit,days_to_hit,stop_first,actionable,realized_return_pct,price_bucket,liquidity_bucket,volatility_bucket,average_turnover,atr_pct,next_open_gap_pct,trend_score,downside_risk_score,breakout_probability_pct,volatility_expanding,strategy_eligible
352820.KS,KRX,pullback,pullback_main,2025-06-30,308562.9375,315553.0,2.27,64.7,,True,1.0,False,True,1.21,100k_500k,liquid,normal,72400636971.57,2.97,0.647,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-06-30,308562.9375,374470.0,21.36,43.6,,False,,True,True,-6.95,100k_500k,liquid,normal,72400636971.57,2.97,0.647,,,,,True
352820.KS,KRX,risk,conservative,2025-07-21,275609.625,286750.0,4.04,66.4,9.6,False,,True,True,-9.09,100k_500k,liquid,normal,73212336271.77,3.83,-0.362,0.0,56.0,21.3,False,True
352820.KS,KRX,risk,balanced,2025-07-21,275609.625,301000.0,9.21,41.9,33.7,False,,True,True,-5.08,100k_500k,liquid,normal,73212336271.77,3.83,-0.362,0.0,56.0,21.3,False,True
352820.KS,KRX,risk,aggressive,2025-07-21,275609.625,322000.0,16.83,37.4,68.0,False,,True,True,-7.0,100k_500k,liquid,normal,73212336271.77,3.83,-0.362,0.0,56.0,21.3,False,True
352820.KS,KRX,pullback,pullback_main,2025-07-21,275609.625,322543.0,17.03,61.6,,False,,True,True,-7.72,100k_500k,liquid,normal,73212336271.77,3.83,-0.362,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-07-21,275609.625,388450.0,40.94,41.9,,False,,True,True,-7.72,100k_500k,liquid,normal,73212336271.77,3.83,-0.362,,,,,True
352820.KS,KRX,risk,conservative,2025-08-11,288591.21875,307250.0,6.47,77.7,9.0,True,48.0,False,True,6.62,100k_500k,liquid,normal,69090176034.52,3.998,-0.519,4.0,0.0,60.3,False,True
352820.KS,KRX,risk,balanced,2025-08-11,288591.21875,325000.0,12.62,49.9,26.7,False,,True,True,-8.36,100k_500k,liquid,normal,69090176034.52,3.998,-0.519,4.0,0.0,60.3,False,True
352820.KS,KRX,risk,aggressive,2025-08-11,288591.21875,358250.0,24.14,45.5,50.4,False,,True,True,-6.35,100k_500k,liquid,normal,69090176034.52,3.998,-0.519,4.0,0.0,60.3,False,True
352820.KS,KRX,pullback,pullback_main,2025-08-11,288591.21875,322543.0,11.76,64.9,,False,,True,True,-4.29,100k_500k,liquid,normal,69090176034.52,3.998,-0.519,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-08-11,288591.21875,370475.0,28.37,43.7,,False,,True,True,-4.29,100k_500k,liquid,normal,69090176034.52,3.998,-0.519,,,,,True
352820.KS,KRX,risk,conservative,2025-09-02,283598.3125,296500.0,4.55,71.8,10.6,True,11.0,False,True,4.15,100k_500k,liquid,normal,76501541706.95,3.383,-0.0,2.0,32.0,41.8,False,True
352820.KS,KRX,risk,balanced,2025-09-02,283598.3125,311500.0,9.84,45.7,34.1,False,,True,True,-4.58,100k_500k,liquid,normal,76501541706.95,3.383,-0.0,2.0,32.0,41.8,False,True
352820.KS,KRX,risk,aggressive,2025-09-02,283598.3125,332500.0,17.24,40.9,66.0,False,,True,True,-6.25,100k_500k,liquid,normal,76501541706.95,3.383,-0.0,2.0,32.0,41.8,False,True
352820.KS,KRX,pullback,pullback_main,2025-09-02,283598.3125,322543.0,13.73,64.1,,False,,True,True,-7.17,100k_500k,liquid,normal,76501541706.95,3.383,-0.0,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-09-02,283598.3125,370475.0,30.63,43.7,,False,,True,True,-7.17,100k_500k,liquid,normal,76501541706.95,3.383,-0.0,,,,,True
352820.KS,KRX,risk,conservative,2025-09-24,275609.625,283500.0,2.86,67.8,12.0,False,,True,True,-2.44,100k_500k,liquid,normal,53227125581.26,2.756,-0.181,0.0,56.0,12.4,False,True
352820.KS,KRX,risk,balanced,2025-09-24,275609.625,297750.0,8.03,42.9,40.2,False,,True,True,-3.8,100k_500k,liquid,normal,53227125581.26,2.756,-0.181,0.0,56.0,12.4,False,True
352820.KS,KRX,risk,aggressive,2025-09-24,275609.625,312500.0,13.39,36.3,85.1,True,18.0,False,True,13.19,100k_500k,liquid,normal,53227125581.26,2.756,-0.181,0.0,56.0,12.4,False,True
352820.KS,KRX,pullback,pullback_main,2025-09-24,275609.625,322543.0,17.03,54.2,,True,21.0,False,True,16.84,100k_500k,liquid,normal,53227125581.26,2.756,-0.181,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-09-24,275609.625,352165.0,27.78,36.0,,True,65.0,False,True,27.61,100k_500k,liquid,normal,53227125581.26,2.756,-0.181,,,,,True
352820.KS,KRX,risk,conservative,2025-10-22,281101.84375,290750.0,3.43,75.2,7.3,True,3.0,False,True,3.77,100k_500k,liquid,normal,56016178883.24,3.184,-0.71,4.0,0.0,34.9,False,True
352820.KS,KRX,risk,balanced,2025-10-22,281101.84375,309000.0,9.92,48.7,26.6,True,3.0,False,True,10.31,100k_500k,liquid,normal,56016178883.24,3.184,-0.71,4.0,0.0,34.9,False,True
352820.KS,KRX,risk,aggressive,2025-10-22,281101.84375,335000.0,19.17,42.1,61.3,True,7.0,False,True,19.63,100k_500k,liquid,normal,56016178883.24,3.184,-0.71,4.0,0.0,34.9,False,True
352820.KS,KRX,pullback,pullback_main,2025-10-22,281101.84375,305567.0,8.7,65.2,,True,3.0,False,True,9.08,100k_500k,liquid,normal,56016178883.24,3.184,-0.71,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-10-22,281101.84375,322543.0,14.74,43.8,,True,6.0,False,True,15.16,100k_500k,liquid,normal,56016178883.24,3.184,-0.71,,,,,True
352820.KS,KRX,risk,conservative,2025-11-12,290588.40625,305250.0,5.05,65.3,7.9,True,1.0,False,True,-0.34,100k_500k,liquid,high,116613328913.33,5.971,4.983,1.0,54.0,55.9,True,True
352820.KS,KRX,risk,balanced,2025-11-12,290588.40625,320500.0,10.29,41.0,26.6,True,27.0,False,True,4.66,100k_500k,liquid,high,116613328913.33,5.971,4.983,1.0,54.0,55.9,True,True
352820.KS,KRX,risk,aggressive,2025-11-12,290588.40625,352500.0,21.31,33.5,52.0,True,35.0,False,True,15.15,100k_500k,liquid,high,116613328913.33,5.971,4.983,1.0,54.0,55.9,True,True
352820.KS,KRX,pullback,pullback_main,2025-11-12,290588.40625,350504.0,20.62,51.9,,True,35.0,False,True,14.49,100k_500k,liquid,high,116613328913.33,5.971,4.983,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-11-12,290588.40625,391542.0,34.74,33.8,,True,49.0,False,True,27.95,100k_500k,liquid,high,116613328913.33,5.971,4.983,,,,,True
352820.KS,KRX,risk,conservative,2025-12-03,295581.34375,312250.0,5.64,73.0,11.4,True,12.0,False,True,5.24,100k_500k,liquid,normal,80633574663.73,3.728,-0.0,3.0,12.0,18.4,False,True
352820.KS,KRX,risk,balanced,2025-12-03,295581.34375,328500.0,11.14,46.0,34.3,True,18.0,False,True,10.74,100k_500k,liquid,normal,80633574663.73,3.728,-0.0,3.0,12.0,18.4,False,True
352820.KS,KRX,risk,aggressive,2025-12-03,295581.34375,358500.0,21.29,40.0,64.8,True,30.0,False,True,20.89,100k_500k,liquid,normal,80633574663.73,3.728,-0.0,3.0,12.0,18.4,False,True
352820.KS,KRX,pullback,pullback_main,2025-12-03,295581.34375,350504.0,18.58,65.4,,True,20.0,False,True,18.18,100k_500k,liquid,normal,80633574663.73,3.728,-0.0,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-12-03,295581.34375,416909.0,41.05,43.9,,False,,True,True,-7.86,100k_500k,liquid,normal,80633574663.73,3.728,-0.0,,,,,True
352820.KS,KRX,risk,conservative,2025-12-24,322543.15625,340500.0,5.57,77.8,10.0,True,4.0,False,True,5.83,100k_500k,liquid,normal,68578868959.56,3.428,-0.619,4.0,0.0,60.6,False,True
352820.KS,KRX,risk,balanced,2025-12-24,322543.15625,357500.0,10.84,49.9,30.4,True,15.0,False,True,11.13,100k_500k,liquid,normal,68578868959.56,3.428,-0.619,4.0,0.0,60.6,False,True
352820.KS,KRX,risk,aggressive,2025-12-24,322543.15625,389250.0,20.68,45.2,56.1,True,19.0,False,True,21.03,100k_500k,liquid,normal,68578868959.56,3.428,-0.619,4.0,0.0,60.6,False,True
352820.KS,KRX,pullback,pullback_main,2025-12-24,322543.15625,350504.0,8.67,64.7,,True,5.0,False,True,8.95,100k_500k,liquid,normal,68578868959.56,3.428,-0.619,,,,,True
352820.KS,KRX,pullback,pullback_ext,2025-12-24,322543.15625,416909.0,29.26,44.0,,False,,True,True,-6.67,100k_500k,liquid,normal,68578868959.56,3.428,-0.619,,,,,True
352820.KS,KRX,risk,conservative,2026-01-19,365981.625,388500.0,6.15,77.2,7.7,True,4.0,False,True,4.47,100k_500k,liquid,high,139181083159.07,4.307,1.228,4.0,7.0,92.0,False,True
352820.KS,KRX,risk,balanced,2026-01-19,365981.625,408750.0,11.69,49.3,23.5,False,,True,True,-12.0,100k_500k,liquid,high,139181083159.07,4.307,1.228,4.0,7.0,92.0,False,True
352820.KS,KRX,risk,aggressive,2026-01-19,365981.625,448750.0,22.62,41.7,43.5,False,,True,True,-7.34,100k_500k,liquid,high,139181083159.07,4.307,1.228,4.0,7.0,92.0,False,True
352820.KS,KRX,pullback,pullback_main,2026-01-19,365981.625,371659.0,1.55,58.0,,True,1.0,False,True,-0.08,100k_500k,liquid,high,139181083159.07,4.307,1.228,,,,,True
352820.KS,KRX,pullback,pullback_ext,2026-01-19,365981.625,474676.0,29.7,40.0,,False,,True,True,-10.12,100k_500k,liquid,high,139181083159.07,4.307,1.228,,,,,True
352820.KS,KRX,risk,conservative,2026-02-09,375967.46875,394500.0,4.93,74.8,7.6,True,4.0,False,True,4.25,100k_500k,liquid,high,166694365539.26,4.06,0.266,3.0,19.0,48.5,False,True
352820.KS,KRX,risk,balanced,2026-02-09,375967.46875,415000.0,10.38,47.3,23.5,False,,True,True,-4.64,100k_500k,liquid,high,166694365539.26,4.06,0.266,3.0,19.0,48.5,False,True
352820.KS,KRX,risk,aggressive,2026-02-09,375967.46875,451000.0,19.96,38.4,45.9,False,,True,True,-6.16,100k_500k,liquid,high,166694365539.26,4.06,0.266,3.0,19.0,48.5,False,True
352820.KS,KRX,pullback,pullback_main,2026-02-09,375967.46875,394441.0,4.91,57.9,,True,4.0,False,True,4.24,100k_500k,liquid,high,166694365539.26,4.06,0.266,,,,,True
352820.KS,KRX,pullback,pullback_ext,2026-02-09,375967.46875,467262.0,24.28,38.4,,False,,True,True,-8.76,100k_500k,liquid,high,166694365539.26,4.06,0.266,,,,,True
352820.KS,KRX,risk,conservative,2026-03-06,352500.71875,369750.0,4.89,68.0,10.7,False,,False,False,,100k_500k,liquid,high,127733750229.53,4.669,-6.516,1.0,47.0,8.0,False,True
352820.KS,KRX,risk,balanced,2026-03-06,352500.71875,388250.0,10.14,42.1,35.2,False,,False,False,,100k_500k,liquid,high,127733750229.53,4.669,-6.516,1.0,47.0,8.0,False,True
352820.KS,KRX,risk,aggressive,2026-03-06,352500.71875,421500.0,19.57,33.0,68.5,False,,True,True,-0.56,100k_500k,liquid,high,127733750229.53,4.669,-6.516,1.0,47.0,8.0,False,True
352820.KS,KRX,pullback,pullback_main,2026-03-06,352500.71875,404926.0,14.87,49.2,,False,,True,True,-3.42,100k_500k,liquid,high,127733750229.53,4.669,-6.516,,,,,True
352820.KS,KRX,pullback,pullback_ext,2026-03-06,352500.71875,447200.0,26.86,31.9,,False,,True,True,-3.42,100k_500k,liquid,high,127733750229.53,4.669,-6.516,,,,,True
352820.KS,KRX,risk,conservative,2026-03-27,307000.0,324750.0,5.78,64.8,9.1,False,,True,True,-5.07,100k_500k,liquid,high,110763064620.47,6.595,-2.443,0.0,96.0,26.9,False,True
352820.KS,KRX,risk,balanced,2026-03-27,307000.0,343750.0,11.97,40.3,30.0,False,,True,True,-5.32,100k_500k,liquid,high,110763064620.47,6.595,-2.443,0.0,96.0,26.9,False,True
352820.KS,KRX,risk,aggressive,2026-03-27,307000.0,389750.0,26.95,32.0,63.8,False,,True,True,-8.08,100k_500k,liquid,high,110763064620.47,6.595,-2.443,0.0,96.0,26.9,False,True
352820.KS,KRX,pullback,pullback_main,2026-03-27,307000.0,397987.0,29.64,49.2,,False,,True,True,-5.88,100k_500k,liquid,high,110763064620.47,6.595,-2.443,,,,,True
352820.KS,KRX,pullback,pullback_ext,2026-03-27,307000.0,447200.0,45.67,31.9,,False,,True,True,-5.88,100k_500k,liquid,high,110763064620.47,6.595,-2.443,,,,,True
326030.KS,KRX,risk,conservative,2025-06-30,92000.0,94050.0,2.23,72.1,8.1,True,2.0,False,True,1.39,20k_100k,liquid,normal,16052332585.0,2.57,0.435,2.0,24.0,8.0,False,True
326030.KS,KRX,risk,balanced,2025-06-30,92000.0,98750.0,7.34,45.4,31.4,True,8.0,False,True,6.47,20k_100k,liquid,normal,16052332585.0,2.57,0.435,2.0,24.0,8.0,False,True
326030.KS,KRX,risk,aggressive,2025-06-30,92000.0,104650.0,13.75,39.0,74.4,True,14.0,False,True,12.86,20k_100k,liquid,normal,16052332585.0,2.57,0.435,2.0,24.0,8.0,False,True
326030.KS,KRX,pullback,pullback_main,2025-06-30,92000.0,108600.0,18.04,56.6,,True,26.0,False,True,17.13,20k_100k,liquid,normal,16052332585.0,2.57,0.435,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-06-30,92000.0,121578.0,32.15,38.4,,True,84.0,False,True,31.18,20k_100k,liquid,normal,16052332585.0,2.57,0.435,,,,,True
326030.KS,KRX,risk,conservative,2025-07-21,102400.0,105700.0,3.22,76.3,5.9,True,11.0,False,True,2.92,100k_500k,liquid,normal,20337870420.0,3.348,-0.098,4.0,0.0,78.7,False,True
326030.KS,KRX,risk,balanced,2025-07-21,102400.0,113150.0,10.5,50.0,23.1,False,,True,True,-7.58,100k_500k,liquid,normal,20337870420.0,3.348,-0.098,4.0,0.0,78.7,False,True
326030.KS,KRX,risk,aggressive,2025-07-21,102400.0,123100.0,20.21,45.0,56.1,False,,True,True,-5.73,100k_500k,liquid,normal,20337870420.0,3.348,-0.098,4.0,0.0,78.7,False,True
326030.KS,KRX,pullback,pullback_main,2025-07-21,102400.0,108600.0,6.05,64.8,,False,,True,True,-7.01,100k_500k,liquid,normal,20337870420.0,3.348,-0.098,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-07-21,102400.0,119100.0,16.31,43.6,,False,,True,True,-7.01,100k_500k,liquid,normal,20337870420.0,3.348,-0.098,,,,,True
326030.KS,KRX,risk,conservative,2025-08-11,98800.0,102750.0,4.0,64.8,8.8,True,16.0,False,True,3.18,20k_100k,liquid,high,39718404240.0,4.699,0.405,1.0,57.0,15.4,True,True
326030.KS,KRX,risk,balanced,2025-08-11,98800.0,107850.0,9.16,40.0,30.9,True,17.0,False,True,8.32,20k_100k,liquid,high,39718404240.0,4.699,0.405,1.0,57.0,15.4,True,True
326030.KS,KRX,risk,aggressive,2025-08-11,98800.0,113900.0,15.28,29.7,57.8,True,25.0,False,True,14.42,20k_100k,liquid,high,39718404240.0,4.699,0.405,1.0,57.0,15.4,True,True
326030.KS,KRX,pullback,pullback_main,2025-08-11,98800.0,117000.0,18.42,58.3,,True,49.0,False,True,17.54,20k_100k,liquid,high,39718404240.0,4.699,0.405,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-08-11,98800.0,129000.0,30.57,38.7,,True,61.0,False,True,29.64,20k_100k,liquid,high,39718404240.0,4.699,0.405,,,,,True
326030.KS,KRX,risk,conservative,2025-09-02,100300.0,104500.0,4.19,73.2,13.4,True,1.0,False,True,1.55,100k_500k,liquid,normal,34656658765.0,2.35,2.193,3.0,12.0,18.3,False,True
326030.KS,KRX,risk,balanced,2025-09-02,100300.0,109750.0,9.42,45.7,42.6,True,4.0,False,True,6.67,100k_500k,liquid,normal,34656658765.0,2.35,2.193,3.0,12.0,18.3,False,True
326030.KS,KRX,risk,aggressive,2025-09-02,100300.0,116200.0,15.85,38.4,83.9,True,34.0,False,True,12.97,100k_500k,liquid,normal,34656658765.0,2.35,2.193,3.0,12.0,18.3,False,True
326030.KS,KRX,pullback,pullback_main,2025-09-02,100300.0,117000.0,16.65,65.0,,True,34.0,False,True,13.75,100k_500k,liquid,normal,34656658765.0,2.35,2.193,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-09-02,100300.0,135600.0,35.19,43.7,,True,55.0,False,True,31.89,100k_500k,liquid,normal,34656658765.0,2.35,2.193,,,,,True
326030.KS,KRX,risk,conservative,2025-09-24,107300.0,112350.0,4.71,75.3,9.6,True,18.0,False,True,4.5,100k_500k,liquid,normal,18859406100.0,3.109,-0.186,3.0,12.0,58.9,False,True
326030.KS,KRX,risk,balanced,2025-09-24,107300.0,118000.0,9.97,48.2,29.1,False,,True,True,-3.85,100k_500k,liquid,normal,18859406100.0,3.109,-0.186,3.0,12.0,58.9,False,True
326030.KS,KRX,risk,aggressive,2025-09-24,107300.0,126300.0,17.71,43.8,56.0,False,,True,True,-5.26,100k_500k,liquid,normal,18859406100.0,3.109,-0.186,3.0,12.0,58.9,False,True
326030.KS,KRX,pullback,pullback_main,2025-09-24,107300.0,117000.0,9.04,64.3,,False,,True,True,-6.44,100k_500k,liquid,normal,18859406100.0,3.109,-0.186,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-09-24,107300.0,135600.0,26.37,43.7,,False,,True,True,-6.44,100k_500k,liquid,normal,18859406100.0,3.109,-0.186,,,,,True
326030.KS,KRX,risk,conservative,2025-10-22,108200.0,111050.0,2.63,76.7,7.0,True,3.0,False,True,3.39,100k_500k,liquid,normal,15888356970.0,2.664,-1.109,4.0,0.0,39.3,False,True
326030.KS,KRX,risk,balanced,2025-10-22,108200.0,117250.0,8.36,49.1,26.2,False,,True,True,-2.92,100k_500k,liquid,normal,15888356970.0,2.664,-1.109,4.0,0.0,39.3,False,True
326030.KS,KRX,risk,aggressive,2025-10-22,108200.0,125600.0,16.08,42.7,62.8,True,10.0,False,True,16.98,100k_500k,liquid,normal,15888356970.0,2.664,-1.109,4.0,0.0,39.3,False,True
326030.KS,KRX,pullback,pullback_main,2025-10-22,108200.0,117000.0,8.13,65.1,,True,4.0,False,True,8.95,100k_500k,liquid,normal,15888356970.0,2.664,-1.109,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-10-22,108200.0,135600.0,25.32,43.8,,True,25.0,False,True,26.33,100k_500k,liquid,normal,15888356970.0,2.664,-1.109,,,,,True
326030.KS,KRX,risk,conservative,2025-11-12,127800.0,134550.0,5.28,75.3,6.6,True,10.0,False,True,4.15,100k_500k,liquid,high,39089959955.0,4.371,0.704,4.0,15.0,92.0,True,True
326030.KS,KRX,risk,balanced,2025-11-12,127800.0,141250.0,10.52,48.2,20.8,True,10.0,False,True,9.35,100k_500k,liquid,high,39089959955.0,4.371,0.704,4.0,15.0,92.0,True,True
326030.KS,KRX,risk,aggressive,2025-11-12,127800.0,153950.0,20.46,41.2,39.1,False,,True,True,-6.07,100k_500k,liquid,high,39089959955.0,4.371,0.704,4.0,15.0,92.0,True,True
326030.KS,KRX,pullback,pullback_main,2025-11-12,127800.0,130189.0,1.87,57.0,,True,1.0,False,True,0.76,100k_500k,liquid,high,39089959955.0,4.371,0.704,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-11-12,127800.0,171385.0,34.1,39.2,,False,,True,True,-9.78,100k_500k,liquid,high,39089959955.0,4.371,0.704,,,,,True
326030.KS,KRX,risk,conservative,2025-12-03,135500.0,143350.0,5.79,75.9,9.4,False,,True,True,-15.8,100k_500k,liquid,high,46648412820.0,4.106,-0.295,4.0,7.0,44.8,False,True
326030.KS,KRX,risk,balanced,2025-12-03,135500.0,150650.0,11.18,47.7,28.8,False,,True,True,-5.32,100k_500k,liquid,high,46648412820.0,4.106,-0.295,4.0,7.0,44.8,False,True
326030.KS,KRX,risk,aggressive,2025-12-03,135500.0,164800.0,21.62,38.6,53.5,False,,True,True,-5.66,100k_500k,liquid,high,46648412820.0,4.106,-0.295,4.0,7.0,44.8,False,True
326030.KS,KRX,pullback,pullback_main,2025-12-03,135500.0,144100.0,6.35,59.3,,False,,True,True,-8.34,100k_500k,liquid,high,46648412820.0,4.106,-0.295,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-12-03,135500.0,156800.0,15.72,39.6,,False,,True,True,-8.34,100k_500k,liquid,high,46648412820.0,4.106,-0.295,,,,,True
326030.KS,KRX,risk,conservative,2025-12-24,127000.0,131600.0,3.62,65.8,13.8,False,,True,True,-2.81,100k_500k,liquid,normal,29097128495.0,2.868,-0.157,1.0,76.0,15.1,False,True
326030.KS,KRX,risk,balanced,2025-12-24,127000.0,138150.0,8.78,41.1,44.9,False,,True,True,-4.38,100k_500k,liquid,normal,29097128495.0,2.868,-0.157,1.0,76.0,15.1,False,True
326030.KS,KRX,risk,aggressive,2025-12-24,127000.0,145050.0,14.21,34.5,89.0,False,,True,True,-6.0,100k_500k,liquid,normal,29097128495.0,2.868,-0.157,1.0,76.0,15.1,False,True
326030.KS,KRX,pullback,pullback_main,2025-12-24,127000.0,144100.0,13.46,55.2,,False,,True,True,-5.99,100k_500k,liquid,normal,29097128495.0,2.868,-0.157,,,,,True
326030.KS,KRX,pullback,pullback_ext,2025-12-24,127000.0,151949.0,19.64,37.5,,False,,True,True,-5.99,100k_500k,liquid,normal,29097128495.0,2.868,-0.157,,,,,True
326030.KS,KRX,risk,conservative,2026-01-19,118200.0,121900.0,3.13,66.1,10.0,False,,True,True,-2.77,100k_500k,liquid,normal,22433472025.0,3.028,-0.085,0.0,74.0,53.4,False,True
326030.KS,KRX,risk,balanced,2026-01-19,118200.0,128050.0,8.33,42.1,35.7,False,,True,True,-4.3,100k_500k,liquid,normal,22433472025.0,3.028,-0.085,0.0,74.0,53.4,False,True
326030.KS,KRX,risk,aggressive,2026-01-19,118200.0,134400.0,13.71,36.9,73.3,False,,True,True,-5.78,100k_500k,liquid,normal,22433472025.0,3.028,-0.085,0.0,74.0,53.4,False,True
326030.KS,KRX,pullback,pullback_main,2026-01-19,118200.0,143132.0,21.09,53.3,,False,,True,True,-6.38,100k_500k,liquid,normal,22433472025.0,3.028,-0.085,,,,,True
326030.KS,KRX,pullback,pullback_ext,2026-01-19,118200.0,151949.0,28.55,35.5,,False,,True,True,-6.38,100k_500k,liquid,normal,22433472025.0,3.028,-0.085,,,,,True
326030.KS,KRX,risk,conservative,2026-02-09,109700.0,113700.0,3.65,67.1,8.1,True,1.0,False,True,1.94,100k_500k,liquid,high,29727456715.0,4.18,1.276,0.0,81.0,15.5,False,True
326030.KS,KRX,risk,balanced,2026-02-09,109700.0,119400.0,8.84,41.8,29.3,True,11.0,False,True,7.07,100k_500k,liquid,high,29727456715.0,4.18,1.276,0.0,81.0,15.5,False,True
326030.KS,KRX,risk,aggressive,2026-02-09,109700.0,126150.0,15.0,32.7,58.4,False,,True,True,-7.92,100k_500k,liquid,high,29727456715.0,4.18,1.276,0.0,81.0,15.5,False,True
326030.KS,KRX,pullback,pullback_main,2026-02-09,109700.0,135384.0,23.41,48.1,,False,,True,True,-5.87,100k_500k,liquid,high,29727456715.0,4.18,1.276,,,,,True
326030.KS,KRX,pullback,pullback_ext,2026-02-09,109700.0,150350.0,37.06,30.8,,False,,True,True,-5.87,100k_500k,liquid,high,29727456715.0,4.18,1.276,,,,,True
326030.KS,KRX,risk,conservative,2026-03-06,102900.0,107400.0,4.37,68.0,8.3,False,,False,False,,100k_500k,liquid,high,31460614825.0,5.026,-5.539,0.0,63.0,8.0,False,True
326030.KS,KRX,risk,balanced,2026-03-06,102900.0,112750.0,9.57,42.4,27.8,False,,False,False,,100k_500k,liquid,high,31460614825.0,5.026,-5.539,0.0,63.0,8.0,False,True
326030.KS,KRX,risk,aggressive,2026-03-06,102900.0,122700.0,19.24,33.4,56.8,False,,True,True,-2.56,100k_500k,liquid,high,31460614825.0,5.026,-5.539,0.0,63.0,8.0,False,True
326030.KS,KRX,pullback,pullback_main,2026-03-06,102900.0,128326.0,24.71,47.4,,False,,True,True,-1.32,100k_500k,liquid,high,31460614825.0,5.026,-5.539,,,,,True
326030.KS,KRX,pullback,pullback_ext,2026-03-06,102900.0,143773.0,39.72,30.4,,False,,True,True,-1.32,100k_500k,liquid,high,31460614825.0,5.026,-5.539,,,,,True
326030.KS,KRX,risk,conservative,2026-03-27,100300.0,105950.0,5.63,72.9,11.2,True,14.0,False,True,9.62,100k_500k,liquid,normal,77358065195.0,3.988,-3.988,2.0,24.0,29.9,False,True
326030.KS,KRX,risk,balanced,2026-03-27,100300.0,111550.0,11.22,46.3,34.6,False,,True,True,-1.07,100k_500k,liquid,normal,77358065195.0,3.988,-3.988,2.0,24.0,29.9,False,True
326030.KS,KRX,risk,aggressive,2026-03-27,100300.0,121700.0,21.34,41.1,65.6,False,,True,True,-3.0,100k_500k,liquid,normal,77358065195.0,3.988,-3.988,2.0,24.0,29.9,False,True
326030.KS,KRX,pullback,pullback_main,2026-03-27,100300.0,126201.0,25.82,57.5,,False,,True,True,-4.55,100k_500k,liquid,normal,77358065195.0,3.988,-3.988,,,,,True
326030.KS,KRX,pullback,pullback_ext,2026-03-27,100300.0,141192.0,40.77,39.1,,False,,True,True,-4.55,100k_500k,liquid,normal,77358065195.0,3.988,-3.988,,,,,True
138040.KS,KRX,risk,conservative,2025-06-30,112500.0,116350.0,3.42,71.6,9.8,True,1.0,False,True,2.29,100k_500k,liquid,normal,51737515105.0,2.698,0.711,3.0,24.0,18.4,False,True
